id,drill_name,age_range,ai_coaching_notes,channel,common_flaws_fixed,competition_level,created_at,created_by_coach_id,description,difficulty_level,duration,equipment_needed,est_duration_minutes,frequency_guidance,indoor_outdoor,max_age,mechanic_focus,min_age,primary_skill,progression_level,reps_guidance,requires_partner,safety_notes,secondary_skill,skill_category,source,space_required,status,success_markers,tags,thumbnail_url,updated_at,url_verified_at,youtube_start_seconds,youtube_url,youtube_video_id,_joined_problem_count,_joined_problem_curated,_joined_problem_labels,_joined_problem_slugs
40eebd5c-d2ab-4245-92bc-5cf73e68ba87,Back Knee Down - Stay Centered,9-12,Cue: athletic posture + keep hands above ball; match bat path to pitch plane.,Hitting Done Right,Drifting / losing balance,both,2026-02-23T03:28:42.651266+00:00,,Teaches hitters to stay centered and balanced through the swing using back knee position.,Intermediate,,bat,,2x/week,Indoor/Outdoor,12,balance | lower half | knee position,9,Hitting,3,3 sets of 8,false,,balance,Hitting,,Small,approved,Stays centered over the back side without drifting forward.,balance | lower half | knee position | centered,https://img.youtube.com/vi/m74alEFc8FE/hqdefault.jpg,2026-02-23T03:28:42.651266+00:00,,,https://www.youtube.com/watch?v=m74alEFc8FE,m74alEFc8FE,1,lunging:curated:3,Lunging / poor balance,lunging
6a2c9dc7-f08c-47fd-9a08-f9e117f466cb,Tee Work,6-12,Set the tee out in front. Hit line drives to the middle.,Ultimate Baseball Training,poor contact | bad swing path,both,2026-02-23T03:42:23.282295+00:00,,Hitting off a tee to work on swing fundamentals.,Beginner,,Batting tee | bat | balls,,2-3x/week,Both,12,contact point | swing mechanics,6,hitting,1,3 sets of 10,false,,,Hitting,,Small,approved,"Hits firm line drives back up the middle, not pop-ups or choppers.",,https://img.youtube.com/vi/q7CPS0RYDPM/hqdefault.jpg,2026-02-23T03:42:23.282295+00:00,,,https://www.youtube.com/watch?v=q7CPS0RYDPM,q7CPS0RYDPM,2,inconsistent-contact:auto:100 | uppercutting:curated:1,Inconsistent / weak contact | Uppercutting / bad swing plane,inconsistent-contact | uppercutting
e597ce36-5625-42f2-a378-30052499bb18,Low Tee,8-12,Stay in your legs. Drive through the ball.,Ultimate Baseball Training,popping up | uppercut,both,2026-02-23T03:42:23.282295+00:00,,Tee set low to practice low-pitch swings.,Intermediate,,Batting tee | bat | balls,,2x/week,Both,12,staying down | driving low pitch,8,hitting,3,3 sets of 8,false,,,Hitting,,Small,approved,"Stays in the legs and drives low pitches on a line, not under them.",,https://img.youtube.com/vi/q7CPS0RYDPM/hqdefault.jpg,2026-02-23T03:42:23.282295+00:00,,,https://www.youtube.com/watch?v=q7CPS0RYDPM,q7CPS0RYDPM,1,uppercutting:curated:2,Uppercutting / bad swing plane,uppercutting
7a2a344c-b2d7-4bf6-b0a2-e1dec8d835ab,Line Drive Pro / Visual Feedback Swing Drill,8-12,"Watch where the ball goes after you hit it. If it goes straight back — perfect swing! If it goes to the right, you cut across the ball. If it goes left, you rolled over it. Let the ball tell you what your swing is doing. Fix it one swing at a time.",YouGoProBaseball,uppercutting | chopping down on ball | poor launch angle | inconsistent contact direction,both,2026-02-23T03:42:23.282295+00:00,,"Using a Line Drive Pro trainer (or improvised equivalent), the ball provides immediate visual feedback on barrel angle — if the swing path is correct, the ball flies straight back; incorrect paths cause the ball to deflect in the wrong direction.",Intermediate,,Line Drive Pro trainer (or tennis ball on tee) | bat | net,,2x/week,Both,12,barrel path | bat angle at contact | driving through zone | line drive launch angle,8,hitting,3,3 sets of 8,false,,,Hitting,,Small,approved,Ball flies straight back off the bat (level path) on most swings.,,https://img.youtube.com/vi/UeJpXF55kvs/hqdefault.jpg,2026-02-23T03:42:23.282295+00:00,,,https://www.youtube.com/watch?v=UeJpXF55kvs,UeJpXF55kvs,2,inconsistent-contact:auto:100 | uppercutting:curated:3,Inconsistent / weak contact | Uppercutting / bad swing plane,inconsistent-contact | uppercutting
28d76619-82c7-4b4f-aaa8-16464ba10b1b,Throwing Progression for Youth Players,6-12,Fingers on top of the ball. Show the ball to center field on your arm swing. Point your glove at the target. Step toward your target with every throw. Master each step before moving on.,Dominate the Diamond,improper grip | short-arming | poor arm path | lack of lower-body engagement | inaccurate throwing,both,2026-02-23T03:29:20.093053+00:00,,"Coach Duke Baxter (former pro player) walks through a systematic throwing progression covering proper 4-seam grip, arm action checkpoints, the high-five drill, throwing to targets, wall throws, shuffle steps, and quick hands — building mechanics incrementally from basic to game-speed.",Beginner,,Baseballs | Gloves,,every throwing day,Both,12,4-seam grip | arm action checkpoints | throwing progression | shuffling mechanics,6,throwing,1,2 sets of 10 throws through the progression,true,,,Throwing,,Medium,approved,"Shows a 4-seam grip, steps to the target, and follows through every throw.",,https://img.youtube.com/vi/77r6mWAUecA/hqdefault.jpg,2026-02-23T03:29:20.093053+00:00,,,https://www.youtube.com/watch?v=77r6mWAUecA,77r6mWAUecA,3,short-arming:auto:100 | throwing-mechanics:curated:1 | inaccurate-throws:curated:1,Short-arming | Poor throwing mechanics | Inaccurate throws,short-arming | throwing-mechanics | inaccurate-throws
e9b7c3c8-ce7b-44d9-9311-cacf9354400d,How to Throw a Baseball — Complete Beginner Mechanics,6-12,"Important: we do NOT do the scarecrow — arms out wide to the side before throwing. Instead: ball comes out of your glove going DOWN near your hip, then swings UP as your arm comes through. Elbow stays at shoulder height. Step toward your target. Throw and finish with your hand near your opposite hip.",Dan Blewett,scarecrow arm action | throwing across body | no hip engagement | short follow-through | gripping ball in palm,both,2026-02-23T04:46:32.289399+00:00,,Dan Blewett's foundational throwing mechanics guide covers every step from grip to follow-through with slow-motion demonstrations. Critically debunks the scarecrow arm position commonly taught to young players and replaces it with the correct compact arm path.,Beginner,,Baseball | glove,,2-3x/week,Both,12,4-seam grip | footwork | glove arm extension | arm path | hip rotation | follow-through,6,throwing,2,2 sets of 10 throws,true,,,Throwing,,Medium,approved,"No ""scarecrow"" — the ball comes up out of the glove in a smooth arm circle.",,https://img.youtube.com/vi/4NOo7JSK6eA/hqdefault.jpg,2026-02-23T04:46:32.289399+00:00,,,https://www.youtube.com/watch?v=4NOo7JSK6eA,4NOo7JSK6eA,4,no-hip-lead:auto:100 | no-follow-through-throw:auto:100 | inaccurate-throws:auto:100 | throwing-mechanics:curated:2,No hip lead / separation | No follow-through (throwing) | Inaccurate throws | Poor throwing mechanics,no-hip-lead | no-follow-through-throw | inaccurate-throws | throwing-mechanics
1a1767cc-35ca-47f3-ad7d-5a920add6597,How to Throw the RIGHT WAY,6-12,Cue: glove-side target; separate on time; smooth arm circle; good follow-through.,Coach Lou Colon,Arm pain / poor mechanics,both,2026-02-23T03:28:42.651266+00:00,,Coach Lou Colon breaks down proper throwing mechanics to prevent arm pain and maximize velocity.,Intermediate,,baseballs,,2x/week,Indoor/Outdoor,12,throwing | mechanics | arm care,6,Throwing,3,2 sets of 12 throws,true,Warm up first; keep throws age-appropriate; stop if pain.,throwing,Throwing,,Medium,approved,"Throws with a clean arm circle and finishes over the front side, no arm pain.",throwing | mechanics | arm care | fundamentals,https://img.youtube.com/vi/Hk9-ofX19Ig/hqdefault.jpg,2026-02-23T03:28:42.651266+00:00,,,https://www.youtube.com/watch?v=Hk9-ofX19Ig,Hk9-ofX19Ig,1,throwing-mechanics:curated:3,Poor throwing mechanics,throwing-mechanics
0200c065-9f6f-4a76-bd9a-22e46141a6ce,The Ankle Eye Drill — Footwork Foundation,6-10,"After you catch the ball, look at the inside bump of your back foot — your ankle eye. Point it at your target. Then step toward your target with your front foot. Those two things automatically line up your shoulders for an accurate throw. Ankle eye, step, throw. Say it every time!",YouGotMOJO,not stepping toward target | throwing sideways | no pivot | poor body alignment,both,2026-02-23T04:46:32.289399+00:00,,"Teaches the ankle eye concept from MOJO's Dan Keller — the inner ankle bump of the throwing-side foot should face the target after fielding. Step with the front foot toward the target and shoulders automatically align. A simple, memorable cue that immediately fixes the most common footwork flaw in youth players.",Beginner,,Baseball | glove,,2-3x/week,Both,10,throwing footwork | pivot step | step-toward-target | body alignment,6,throwing,2,2 sets of 10 throws,true,,,Throwing,,Small,approved,"Points the back-foot ""ankle eye"" and lands stepping right at the target.",,https://img.youtube.com/vi/YRAjMC5F4sg/hqdefault.jpg,2026-02-23T04:46:32.289399+00:00,,,https://www.youtube.com/watch?v=YRAjMC5F4sg,YRAjMC5F4sg,2,low-arm-slot:auto:100 | inaccurate-throws:curated:2,Low arm slot / sidearm | Inaccurate throws,low-arm-slot | inaccurate-throws
f0c8b459-6bb1-499b-8fae-3969e7917846,3 Simple Fielding Drills for Youth Players,6-12,"Get your butt down low. Watch the ball all the way into your glove. Use two hands — glove hand catches, throwing hand covers. Field the ball out in front of you, not between your feet.",Ultimate Baseball Training,fear of the ball | poor fielding position | standing too upright | not getting in front of the ball,both,2026-02-23T03:29:20.093053+00:00,,"Coach Justin demonstrates 3 simple, beginner-friendly fielding drills for youth players focusing on proper fielding stance, getting low, and cleanly receiving ground balls with correct hand position.",Beginner,,Baseballs | Gloves | Flat ground area,,2-3x/week,Both,12,glove work | fielding position | ground ball approach | transfer,6,fielding,1,15 ground balls,true,,,Fielding (Infield),,Small,approved,"Fields with butt down, glove out front, and watches it into the glove.",,https://img.youtube.com/vi/EZtJ9JNPE2k/hqdefault.jpg,2026-02-23T03:29:20.093053+00:00,,,https://www.youtube.com/watch?v=EZtJ9JNPE2k,EZtJ9JNPE2k,2,fielding-flat-footed:curated:1 | fear-of-ball:curated:3,Fields flat-footed / not in front | Fear of the ball / turns away,fielding-flat-footed | fear-of-ball
781605ce-10f5-400c-b7e2-6243915b5da2,Four Cones Ground Ball Drill,6-12,"Use the cones as your guide — shuffle your feet to get in front of the ball. Stay low with your glove on the ground. Move through the ball, don't stop and wait for it. Your feet do most of the work!",Little League,poor footwork | not getting in front of the ball | fielding flat-footed | poor approach angles,both,2026-02-23T03:29:20.093053+00:00,,Official Little League video demonstrating a four-cone drill progression for fielding ground balls. Cones create a structured pathway that teaches players proper approach angles and footwork patterns when fielding.,Beginner,,Baseballs | Gloves | 4 cones,,2x/week,Both,12,footwork | fielding position | lateral movement | approach angle,6,fielding,2,2 sets of 10 ground balls,true,,,Fielding (Infield),,Small,approved,Shuffles to get in front of the ball and fields through it moving forward.,,https://img.youtube.com/vi/fSTmvPm_77I/hqdefault.jpg,2026-02-23T03:29:20.093053+00:00,,,https://www.youtube.com/watch?v=fSTmvPm_77I,fSTmvPm_77I,2,poor-fielding-footwork:auto:100 | fielding-flat-footed:curated:2,Poor fielding footwork / approach | Fields flat-footed / not in front,poor-fielding-footwork | fielding-flat-footed
5c529012-7999-489d-90cb-4ccbeab94846,How to Get a T-Baller to Catch a Ball,6-8,"Cue: thumbs together above waist, pinkies together below; 'give' with hands.",Coach Ballgame,Fear of ball / low confidence,both,2026-02-23T03:28:42.651266+00:00,,Coach Ballgame breaks down fundamental steps to teaching young athletes how to catch with confidence.,Beginner,,,,"daily, 5 min",Indoor/Outdoor,8,catching | beginner | t-ball,6,Catching,1,2 sets of 10 catches (soft/tennis ball),true,,catching,Catching,,Small,approved,Keeps eyes on the ball and catches with two hands without flinching.,catching | beginner | t-ball | fundamentals,https://img.youtube.com/vi/5Tq5EwiESHA/hqdefault.jpg,2026-02-23T03:28:42.651266+00:00,,,https://www.youtube.com/shorts/5Tq5EwiESHA,5Tq5EwiESHA,2,plate-confidence:auto:100 | fear-of-ball:curated:1,Low confidence / fear at the plate | Fear of the ball / turns away,plate-confidence | fear-of-ball
09b8ebeb-a43d-40db-b1ae-eaa44e48f82c,EASY Baseball Catch Drill — First Catch Fundamentals,6-9,"Here is the glove rule: ball above your belly button — fingers UP. Ball below your belly button — fingers DOWN. And ALWAYS use two hands! Catch with your glove, then cover it with your throwing hand right away. Two hands protects the ball and gets you ready to throw faster.",Bay Island Baseball,one-hand catching | stabbing at ball | wrong glove orientation | no two-hand catch | fear of ball,both,2026-02-23T04:46:32.289399+00:00,,"Bay Island Baseball's beginner catch drill breaks down the two most important catch fundamentals: fingers UP for balls above the waist, fingers DOWN for balls below. Also enforces two-hand catching at all times. Endorsed by WYAA as a go-to resource for new players.",Beginner,,Baseballs | gloves | soft training balls for first-timers,,2-3x/week,Both,9,catching fundamentals | two-hand catch | glove position (fingers up vs. down) | soft hands | ready position,6,throwing,2,2 sets of 10 catches,true,,,Throwing,,Small,approved,"Uses ""fingers up"" above the waist, ""fingers down"" below — catches cleanly.",,https://img.youtube.com/vi/pPx0lH8Kd3Y/hqdefault.jpg,2026-02-23T04:46:32.289399+00:00,,,https://www.youtube.com/watch?v=pPx0lH8Kd3Y,pPx0lH8Kd3Y,3,one-hand-catching:auto:100 | poor-fielding-footwork:auto:100 | fear-of-ball:curated:2,One-handed / stabs at the ball | Poor fielding footwork / approach | Fear of the ball / turns away,one-hand-catching | poor-fielding-footwork | fear-of-ball
a54d536f-e4f0-4dd5-91d2-d007bd274250,Balance Point Drill — Leg Lift & Pause,6-12,Lift your knee up to your belt buckle and STOP. Hold for 2 seconds. Can you hold it without wobbling? Your front foot should hang straight down — not tucked behind your knee. Your eyes stay on the target the entire time. A pitcher who can't balance on one leg can't throw strikes consistently.,YouGotMOJO,poor balance on one leg | falling off the mound | rushing through balance point | tucked front foot,both,2026-02-23T03:51:02.966737+00:00,,"Pitchers lift their front leg to their balance point (knee to belt buckle) and hold for 2-3 seconds. The pause isolates balance and forces pitchers to find a stable, repeatable balance position — the foundation of a consistent, accurate delivery. From MOJO Sports' 9 Best Pitching Drills for Kids.",Beginner,,Baseball | glove | mound or flat ground,,every pitching day,Both,12,balance | leg lift height | posture at balance point | single-leg stability,6,pitching,1,"5-8 reps, hold 2-3 sec each",false,,,Pitching,,Small,approved,Holds the leg lift balanced for 2 seconds without wobbling or falling forward.,,https://img.youtube.com/vi/ImeXGqKYP7Y/hqdefault.jpg,2026-02-23T03:51:02.966737+00:00,,,https://www.youtube.com/watch?v=ImeXGqKYP7Y,ImeXGqKYP7Y,2,balance-leg-lift:auto:100 | rushing-delivery:curated:1,Poor balance at leg lift / falls off | Rushing the delivery,balance-leg-lift | rushing-delivery
253fee8d-d86f-497b-83db-44e622fb0a2d,4-Part Windup Drill — Breaking Down the Delivery,7-12,"Stop at each checkpoint: (1) Set position — are you balanced? (2) Balance point — knee up, foot loose? (3) Arm up, stride toward home? (4) Release out front and follow through? Master each stop before putting them together at full speed. Every great pitcher can do this slowly before doing it fast.",ARM Pitching Development,rushing | skipping phases of delivery | inconsistent mechanics | no feel for individual positions,both,2026-02-23T03:51:02.966737+00:00,,"The complete pitching motion is broken into 4 distinct parts: (1) Starting position, (2) Balance point/leg lift, (3) Stride and arm separation, (4) Release and follow-through. Pitchers perform each part in slow motion, stopping to check each position before moving to the next.",Beginner,,Baseball | glove | mound or flat ground,,2-3x/week,Both,12,windup sequencing | delivery rhythm | position checkpoints | complete motion,7,pitching,2,"8-10 reps, stop at each checkpoint",false,,,Pitching,,Small,approved,Stops balanced at each checkpoint instead of rushing through the motion.,,https://img.youtube.com/vi/McHb2hXrTrE/hqdefault.jpg,2026-02-23T03:51:02.966737+00:00,,,https://www.youtube.com/watch?v=McHb2hXrTrE,McHb2hXrTrE,1,rushing-delivery:curated:2,Rushing the delivery,rushing-delivery
cf56cda8-d397-4ed7-873b-560b78d6473e,The Swing Shuffle Drill — Momentum & Rhythm,8-12,"Shuffle toward home plate to build momentum — then deliver the pitch. Feel the difference in how hard you can throw with momentum versus from a dead stop! Your lower body creates energy, your arm delivers it. A good pitcher's power starts in the ground and travels up through the whole body.",Dan Blewett,static delivery | no momentum | poor weight transfer | pitching from a standstill,both,2026-02-23T03:51:02.966737+00:00,,"The Swing Shuffle is a rhythm-based pitching drill where players build momentum through a lateral shuffle step before delivering. Creates fluid, athletic pitching mechanics and teaches pitchers how to transfer energy from the lower body up through the throwing arm — the same concept as a crow hop but applied to pitching.",Intermediate,,Baseball | glove | flat ground | target or catcher,,2x/week,Both,12,momentum | rhythm | linear drive | weight transfer into throw,8,pitching,3,8-10 reps,true,,,Pitching,,Medium,approved,Builds momentum smoothly and stays on time — not rushed or out of sync.,,https://img.youtube.com/vi/4NOo7JSK6eA/hqdefault.jpg,2026-02-23T03:51:02.966737+00:00,,,https://www.youtube.com/watch?v=4NOo7JSK6eA,4NOo7JSK6eA,2,weak-throws:auto:100 | rushing-delivery:curated:3,Weak throws / arm strength | Rushing the delivery,weak-throws | rushing-delivery
5afa81e5-ec55-4066-b62f-1b535884060b,"Advanced First Base — Off-Line Throws, Picks & Short Hops",11-14,"Feed short hops on purpose — start with announced hops, progress to random. Cue 'soft glove through the hop, not at it.' Add baserunner pressure last: a runner sprinting the line forces real stretch timing.",IMG Academy,can't pick throws at first | poor scoops at first | misses off-line throws at first,both,2026-08-04T15:36:04.815116+00:00,,"Academy-level footwork around the bag: shifting for throws to either side, timing the stretch, and picking short hops — the stretch goal for travel-level first basemen.",Advanced,,base | baseballs | fungo or partner,,2x/week,Outdoor,14,short-hop picks | lateral shifts | stretch timing,11,First-base footwork,4,"3 sets of 8 picks (announced, random, with runner)",true,Short-hop volume is hard on the glove hand — use tennis balls or soft baseballs for high-rep sessions.,Receiving throws,Fielding (Infield),ai_expansion_008,Medium,approved,Picks 6+ of 8 random short hops cleanly | Chooses stretch vs. leave-the-bag correctly on wild throws | Footwork holds up with a live runner,first base | picks | short hops | advanced,https://img.youtube.com/vi/QR2QWQTHp-s/hqdefault.jpg,2026-08-04T15:36:04.815116+00:00,2026-08-06T18:39:22.410256+00:00,,https://www.youtube.com/watch?v=QR2QWQTHp-s,QR2QWQTHp-s,1,first-base-footwork:curated:3,Fumbles footwork around first base,first-base-footwork
2f5901d2-ed57-4f6b-9dcc-6d1dc6110ef9,Daily Backhand Series,12-14,"Run as a daily 10-minute series from knees to full speed. Cue 'thumb down, see the ball into the glove, work through it.' The right foot plants outside the ball on a true backhand — check plant position every rep.",YouGoProBaseball,poor footwork | poor approach angles | leaving holes between legs,both,2026-08-04T15:36:04.815116+00:00,,"Five daily backhand drills training glove angle, footwork, and body position on balls to the glove-side and backhand side — the range and glove control travel-ball infielders need.",Advanced,,glove | baseballs | cones,,4-5x/week (short daily sessions),Indoor/Outdoor,14,glove angle | backhand footwork | fielding through the ball,12,Backhand fielding,4,5 drills x 6 reps daily,false,,Range,Fielding (Infield),ai_expansion_008,Small,approved,Fields backhands with the glove out front — not beside the body | Plant foot consistently outside the ball | Converts backhand to throw without extra steps,infield | backhand | glove work | advanced,https://img.youtube.com/vi/IEk4QipiFTY/hqdefault.jpg,2026-08-04T15:36:04.815116+00:00,2026-08-06T18:39:22.410256+00:00,,https://www.youtube.com/watch?v=IEk4QipiFTY,IEk4QipiFTY,1,poor-fielding-footwork:auto:90,Poor fielding footwork / approach,poor-fielding-footwork
84ce5709-6afa-44ad-8a73-2e7c8320dd99,Opposite-Field Teaching Progression,9-13,"Start on the tee set deep in the zone. Cue 'let it get to your back hip, hit the inside half.' Progress through the five methods as each sticks. Success is direction, not distance — a firm ground ball the other way counts.",Dominate The Diamond,can't go opposite field | pull happy | no situational hitting,both,2026-08-04T15:36:04.815116+00:00,,Five coach-friendly methods for teaching hitters to drive the ball the other way — the foundation for hitting behind runners and executing situational at-bats.,Beginner,,bat | tee | balls,,2x/week,Indoor/Outdoor,13,letting the ball travel | inside path | contact depth,9,Situational hitting,2,"3 rounds of 10 swings, all must go opposite field",true,,Opposite field,Hitting,ai_expansion_008,Medium,approved,Ball flight consistently between center and the opposite-field line | Contact point is visibly deeper than the pull-side swing | Can call 'oppo' and execute on demand in BP,opposite field | oppo | situational hitting,https://img.youtube.com/vi/pn3xtpCc8uM/hqdefault.jpg,2026-08-04T15:36:04.815116+00:00,2026-08-06T18:39:22.410256+00:00,,https://www.youtube.com/watch?v=pn3xtpCc8uM,pn3xtpCc8uM,1,no-situational-hitting:curated:1,No situational hitting / can't move runners,no-situational-hitting
2d15c6de-d4a9-414a-9755-533140dd68b0,Three-Ball Slow Roller Drill,12-14,"Three balls spaced progressively closer — the fielder charges, fields, and throws each in sequence with no reset. Cue 'right foot, left foot, throw' rhythm on the run. Bare-hand only when the ball has stopped.",Championship Productions,poor approach angles | poor fielding position | poor footwork,both,2026-08-04T15:36:04.815116+00:00,,"Rapid-fire three-ball slow roller drill: charge, field on the run, and throw on the move under time pressure — the do-or-die play against fast runners.",Advanced,,baseballs | fungo or coach rolling balls,,2x/week,Outdoor,14,charge angle | field on the run | throw on the move,12,Slow rollers,4,3 circuits of 3 balls per session,true,Throwing on the run stresses the arm — full warm-up first and cap circuits for youth arms.,Throwing on the run,Fielding (Infield),ai_expansion_008,Medium,approved,Fields the ball outside the glove-side foot on the run | Throw releases within two steps of fielding | Accurate to first on all three balls of a circuit,infield | slow roller | charge | advanced,https://img.youtube.com/vi/Elzjz_qhLM4/hqdefault.jpg,2026-08-04T15:36:04.815116+00:00,2026-08-06T18:39:22.410256+00:00,,https://www.youtube.com/watch?v=Elzjz_qhLM4,Elzjz_qhLM4,1,poor-fielding-footwork:auto:91,Poor fielding footwork / approach,poor-fielding-footwork
971dccd3-bc0f-4043-9e2d-3417fc6f7361,Double-Play Feeds & Turns,12-14,"Rep feeds first (chest-high, at the bag), then turns without a runner, then with a soft slide. Cue 'give him the ball where his hands start.' Alternate 4-6-3 and 6-4-3 every round so both players learn both ends.",Antonelli Baseball,slow transfer | slow transitions from catch to throw | extra steps before throw,both,2026-08-04T15:36:04.815116+00:00,,"Double-play footwork, feeds, and pivots at second base for both middle-infield positions — game-speed exchange and turn mechanics for 12-14U middle infielders.",Advanced,,bases | baseballs | partner,,2x/week,Outdoor,14,feed accuracy | pivot footwork | quick exchange,12,Double plays,4,4 rounds of 6 turns per pairing,true,Teach bag footwork that clears the runner's path; no live hard slides in practice turns.,Transfer,Fielding (Infield),ai_expansion_008,Medium,approved,Feeds arrive chest-high at the bag every rep | Pivot man's exchange takes one step or fewer | Full turn (contact to first-base catch) under a coach-set time target,infield | double play | feeds | pivot | advanced,https://img.youtube.com/vi/F0MwVYtimb8/hqdefault.jpg,2026-08-04T15:36:04.815116+00:00,2026-08-06T18:39:22.410256+00:00,,https://www.youtube.com/watch?v=F0MwVYtimb8,F0MwVYtimb8,1,slow-transfer:auto:90,Slow transfer / exchange,slow-transfer
0dba3ce4-0df5-4905-b95b-09705a5595d5,Call It Early — Outfield Communication Basics,7-11,"Toss high flies between two fielders. Rule: the call must come before the ball's peak, three times loud. The other player answers 'take it, take it' and peels away. Start with soft balls so nobody fears the collision.",DICK'S Sporting Goods,doesn't call the ball | nobody calls it | two players let it drop,both,2026-08-04T15:36:04.815116+00:00,,"Introduces calling the ball — loud, early 'mine, mine, mine' between outfielders — with a simple drill format that builds the habit and prevents collisions.",Beginner,,baseballs or soft balls | gloves,,Weekly,Outdoor,11,early loud calls | yielding when called off | tracking together,7,Communication,1,10-12 fly balls per pair,true,,Tracking,Fielding (Fly Balls),ai_expansion_008,Medium,approved,Call comes before the ball peaks | Non-catching player audibly yields and peels off | Zero silent drops between fielders in scrimmages,outfield | communication | call the ball,https://img.youtube.com/vi/x5oEDLlVpqo/hqdefault.jpg,2026-08-04T15:36:04.815116+00:00,2026-08-06T18:39:22.410256+00:00,,https://www.youtube.com/watch?v=x5oEDLlVpqo,x5oEDLlVpqo,1,outfield-communication:curated:1,No call / collides on fly balls,outfield-communication
7ae1f28a-6e16-4163-b481-1b89226397eb,Infield/Outfield Priority Drill,9-13,"Hit tweeners between the infield and outfield on purpose. Teach the rule plainly: the outfielder coming in owns any ball he can reach — infielders yield to his call. Freeze the play after each rep and ask 'whose ball, and why?'",American Baseball Coaches Association (ABCA),poor priority on fly balls | doesn't call off the infielder | collisions on fly balls,both,2026-08-04T15:36:04.815116+00:00,,"A practice-plan drill covering fly-ball priority between infielders and outfielders — who calls it, who peels off — plus ready-position habits, straight from the ABCA.",Intermediate,,baseballs | fungo,,Biweekly,Outdoor,13,priority rules | outfielder calls off infielder | ready position,9,Communication,3,8-10 tweeners per group,true,,Priority rules,Fielding (Fly Balls),ai_expansion_008,Full field,approved,Outfielder's call overrides the infielder every time | Infielder peels off without stopping in the landing zone | Tweeners get caught instead of dropping between frozen fielders,outfield | infield | priority | communication,https://img.youtube.com/vi/5q3b9m2ERho/hqdefault.jpg,2026-08-04T15:36:04.815116+00:00,2026-08-06T18:39:22.410256+00:00,,https://www.youtube.com/watch?v=5q3b9m2ERho,5q3b9m2ERho,1,outfield-communication:curated:3,No call / collides on fly balls,outfield-communication
2db609fb-e152-400c-8927-038809eb062f,Competitive Team Bunting Game,12-16,"Split the team; each hitter draws a situation card (sac to third, push past the pitcher, squeeze). Points only for executed bunts against live pitching. Losing team does field cleanup — pressure makes the reps real.",Coach Trent Mongero,can't get a bunt down | sacrifice bunt | bunting for a hit,both,2026-08-04T15:36:04.815116+00:00,,"A team-wide competitive bunting game scoring sacrifice bunts, push bunts, and bunting for a hit — pressure and accountability so bunting practice transfers to games.",Advanced,,bats | balls | bases | live pitching or machine,,Biweekly in-season,Outdoor,16,execution under pressure | bunt-type selection | situational bunting,12,Bunt execution,4,Each player: 4-6 competitive bunt attempts,true,,Pressure execution,Bunting,ai_expansion_008,Full field,approved,Executes 3 different bunt types against live pitching | Success rate climbs across sessions | Players choose the right bunt for the situation without coaching,bunting | competition | pressure | advanced,https://img.youtube.com/vi/SR8atnQMvg4/hqdefault.jpg,2026-08-04T15:36:04.815116+00:00,2026-08-06T18:39:22.410256+00:00,,https://www.youtube.com/watch?v=SR8atnQMvg4,SR8atnQMvg4,1,cant-bunt:curated:3,Can't get a bunt down,cant-bunt
daea5efc-42ce-4a83-9f07-a867dd6fbddd,Do-or-Die Charge & Throw,12-14,"Only for game-on-the-line situations — teach the distinction from the routine knee-down block. Cue 'attack, glove-side foot, crow hop through the ball.' Chart throw time and accuracy to a plate-sized target.",PowerNet,poor route efficiency | lazy routes | backpedaling on fly balls,both,2026-08-04T15:36:04.815116+00:00,,"The outfield do-or-die play: charging a ground ball hard, fielding off the glove-side foot, and releasing quickly to cut down a runner at the plate.",Advanced,,baseballs | fungo | bases or target,,1x/week,Outdoor,14,attack angle | glove-side pickup | momentum through the throw,12,Charging ground balls,4,6-8 charged balls per session,true,Max-effort throws — warm up fully and cap at 8 reps per session for youth arms.,Throwing on the run,Fielding (Fly Balls),ai_expansion_008,Full field,approved,Fielding happens off the glove-side foot at speed | Momentum continues through the throw toward the target | Throw is catchable at the plate on a line or one long hop,outfield | do or die | charge | advanced,https://img.youtube.com/vi/iUdI35veg5E/hqdefault.jpg,2026-08-04T15:36:04.815116+00:00,2026-08-06T18:39:22.410256+00:00,,https://www.youtube.com/watch?v=iUdI35veg5E,iUdI35veg5E,1,backpedaling-flyballs:auto:90,Backpedals / bad routes on fly balls,backpedaling-flyballs
